NAME,GEO_ID,COUNTRY,LATITUDE,LONGITUDE,TYPE,ACCOM,BATH,ROOMS,BEDS,PRICE
"Silent, cosy room in central Prenzlauer Berg",DE,Germany,52.5441598133158,13.4230805737147,Private room,2,1,1,1,23
Charmante Altbauwohnung in P-Berg,DE,Germany,52.5443903806783,13.4158854035875,Entire home/apt,2,1,1,1,50
60mÂ_ quiet 2-rooms apartment in Prenzlauer Berg,DE,Germany,52.5422743498193,13.4164059828891,Entire home/apt,4,1,1,2,120
Bonito Loft en Prenzlauer Berg,DE,Germany,52.5469396388314,13.4178565800666,Entire home/apt,4,1,0,2,70
Family friendly apartment in Prenzlauer Berg,DE,Germany,52.5408385194319,13.4146165261942,Entire home/apt,3,1,1,1,82
Cosy Room in Prenzlauer Berg,DE,Germany,52.5431926128672,13.4157921689667,Private room,2,1,1,1,20
Cozy & Calm Private Room,DE,Germany,52.5440719483725,13.4250665093902,Private room,2,1,1,1,32
Cosy room Prenzlb. WiFi,DE,Germany,52.5428895575248,13.4205001887314,Private room,2,1,1,1,65
Beautiful apartment for families with kids,DE,Germany,52.5428496499514,13.4257305371259,Entire home/apt,7,1,2,5,125
GrosszÃ_giges Wohnen im Prenzlberg,DE,Germany,52.5397335772377,13.4214057840109,Entire home/apt,4,1,2,4,110
Very Central in Prenzlauer Berg,DE,Germany,52.5392730455113,13.4236853608294,Entire home/apt,2,1,1,1,48
3Room in Best Place Prenzlauer Berg,DE,Germany,52.5467727630773,13.4137452565403,Entire home/apt,5,1,2,3,89
"Urban, Stylish & Top Location",DE,Germany,52.542006001451,13.4128224151096,Private room,2,1,1,1,37
Cozy&comfortable,DE,Germany,52.5484819583212,13.4153668080585,Entire home/apt,4,1,1,2,74
Sunny room in the heart of Prenzlauer Berg,DE,Germany,52.5417020147456,13.413681099834,Private room,3,1,1,2,50
AMAZING APARTMENT 2 - TOP LOCATION,DE,Germany,52.5478840617775,13.414862069315,Entire home/apt,10,2,4,7,189
Sunny large top floor apartment incl. roof terrace,DE,Germany,52.5407326345304,13.4136355407094,Entire home/apt,3,1,2,2,95
Sleeping couch in Prenzlauer Berg,DE,Germany,52.542464764867,13.4235796756933,Shared room,2,1,1,1,26
Nettes Zimmer in Prenzlberg,DE,Germany,52.5421844848336,13.4203054161376,Private room,1,1,1,1,40
Warm Downtown Retreat-Whole Flat!,DE,Germany,52.5430326125598,13.4222684011796,Entire home/apt,3,1,2,1,45
Stylisch ~ 2 Zimmer ~ Prenzlauer Berg ~ Toll!,DE,Germany,52.5449926843516,13.4242862166299,Entire home/apt,3,1,1,1,110
central room in Prenzlauer Berg,DE,Germany,52.5443990173548,13.4207582819132,Private room,2,1,1,1,30
Nice Flat in Prenzlauer Berg,DE,Germany,52.5426816479677,13.4225651899292,Entire home/apt,2,1,1,2,46
sunny and spacious room in Prenzlauer Berg*,DE,Germany,52.5441368366516,13.4220260022997,Private room,2,1,1,1,28
Cozy apartment in Prenzlauer Berg,DE,Germany,52.5410371312596,13.4241798009128,Entire home/apt,4,1,2,3,60
Stylish & Cosy Prenzlauer Berg,DE,Germany,52.5426807116204,13.4253860505296,Entire home/apt,2,1,1,2,49
Bright and modern flat in the heart of Berlin,DE,Germany,52.5434084123578,13.4127312280189,Entire home/apt,5,1,2,3,69
Sommer in Berlin (Prenzlauer Berg),DE,Germany,52.542138857743,13.4159352032756,Entire home/apt,2,1,0,1,50
Wohnen am Helmholtzplatz !,DE,Germany,52.5438890195002,13.4179727639303,Entire home/apt,2,1,1,1,70
Unique mini-house in the heart of Prenzlauer Berg,DE,Germany,52.5442945350509,13.420151097994,Entire home/apt,2,1,1,2,100
Wohnung im Helmholtzkiez,DE,Germany,52.5423594860652,13.4226944624193,Entire home/apt,2,1,1,1,29
"GroÃŸe,schÃ¶ne,zentrale 2-Zi Whg/4P",DE,Germany,52.5453072363363,13.41475140832,Entire home/apt,4,1.5,2,2,75
Amazing two bedroom apartment !,DE,Germany,52.5427947663526,13.4173827265048,Entire home/apt,4,2,2,2,190
Stlyish & cosy 60 sqm appartm. in Prenzlauer Berg,DE,Germany,52.541793117273,13.4191606863699,Entire home/apt,2,1,1,1,56
GemÃ_tliches Altbauzimmer am Mauerpark,DE,Germany,52.5422967587837,13.4207839429223,Private room,2,1,1,2,43
Cosy loft-room private wc&shower Prenzlauerberg,DE,Germany,52.5435437987751,13.4234668322254,Private room,2,2,1,1,55
2 Room Apartment in Prenzlauer Berg,DE,Germany,52.5445225039714,13.4257377154066,Entire home/apt,2,1,2,1,56
Nice Apartment in central Berlin ,DE,Germany,52.5415008975272,13.416928848933,Entire home/apt,3,1,1,1,75
Lovely apartment in the heart of Prenzlauer berg,DE,Germany,52.5403128873191,13.4166051011322,Entire home/apt,2,1,1,2,50
spacious flat in the heart of Prenzlauerberg,DE,Germany,52.5437548001774,13.4180677589281,Entire home/apt,3,1,2,2,48
Charming Apt. in Prenzlauerberg,DE,Germany,52.542969387191,13.4252727331405,Entire home/apt,5,1,1,2,50
